center_lat,center_lng,radius_km,rider_lat,rider_lng,inside_zone
12.9716,77.5946,15.0,12.797417464156867,77.60005999359677,0
19.076,72.8777,5.0,19.021646267769597,72.85532091931606,0
19.076,72.8777,5.0,19.07260071368141,72.87303783838621,1
19.076,72.8777,10.0,19.043089023266862,72.71300111089248,0
18.5204,73.8567,15.0,18.564120088187714,73.84284377926734,1
18.5204,73.8567,5.0,18.531041036108604,73.86167586721527,1
18.5204,73.8567,10.0,18.514753463112665,73.72018890738353,0
22.5726,88.3639,5.0,22.571729323289574,88.37101814227931,1
13.0827,80.2707,15.0,12.754059929616034,80.12030135828854,0
22.5726,88.3639,2.0,22.564396572256396,88.36832430382731,1
22.5726,88.3639,5.0,22.733447085830978,88.59080099338021,0
19.076,72.8777,2.0,18.941984085163988,72.81546721975309,0
19.076,72.8777,2.0,19.055156188044577,73.10620088279583,0
17.385,78.4867,2.0,17.429994875875597,78.4944983787684,0
28.6139,77.209,15.0,28.508095334816108,77.04218111830461,0
17.385,78.4867,5.0,17.41710910285417,78.46863986233015,1
28.6139,77.209,2.0,28.581891017038643,77.07646036417358,0
12.9716,77.5946,2.0,12.952161099524988,77.74855061075714,0
28.6139,77.209,15.0,28.634323693219088,77.10880336004914,1
12.9716,77.5946,10.0,12.875372413203388,77.83085420636814,0
19.076,72.8777,15.0,19.142310515775847,72.97766371898251,1
13.0827,80.2707,10.0,13.033650891069756,80.25164889792491,1
19.076,72.8777,2.0,19.049088007192346,72.84576621938172,0
13.0827,80.2707,5.0,12.909716294187657,80.30106008687169,0
12.9716,77.5946,15.0,12.974260207359524,77.55338316377515,1
12.9716,77.5946,15.0,12.649631212659001,77.56524486469262,0
22.5726,88.3639,5.0,22.545805806124697,88.387841011004,1
22.5726,88.3639,5.0,22.562517922674765,88.48684968703758,0
22.5726,88.3639,10.0,22.585730629917848,88.31124546576858,1
13.0827,80.2707,5.0,13.168899661588915,80.30329953121381,0
28.6139,77.209,15.0,28.932955458557956,77.28781988087576,0
22.5726,88.3639,15.0,22.592940103706617,88.46956103303245,1
18.5204,73.8567,15.0,18.85357488250093,73.93379948006891,0
22.5726,88.3639,15.0,22.590060480003384,88.41277074751308,1
22.5726,88.3639,10.0,22.50574635506012,88.34284983264644,1
18.5204,73.8567,10.0,18.489476777648935,73.83928591687364,1
13.0827,80.2707,15.0,13.157756696188454,80.26522985367966,1
22.5726,88.3639,2.0,22.48187968513765,88.44727595814997,0
22.5726,88.3639,15.0,22.702043656328826,88.4763836630698,0
12.9716,77.5946,15.0,13.015693887139179,77.59703967759701,1
18.5204,73.8567,2.0,18.53036405838358,73.85108390777562,1
13.0827,80.2707,10.0,13.236638089186133,80.39873641866699,0
19.076,72.8777,10.0,19.30289612091121,72.84401188450788,0
28.6139,77.209,10.0,28.607016828555576,77.24427877847495,1
19.076,72.8777,5.0,19.068109870798857,72.90097532440146,1
17.385,78.4867,10.0,17.38478071451696,78.48638185543598,1
19.076,72.8777,5.0,19.001274382225695,72.85043724201849,0
13.0827,80.2707,10.0,13.072233275988568,80.20496964329627,1
28.6139,77.209,15.0,28.536864237917307,77.21702879303577,1
12.9716,77.5946,2.0,12.849764662201501,77.76425428337944,0
28.6139,77.209,10.0,28.655122607636613,77.2271346927151,1
19.076,72.8777,15.0,19.05778134068531,72.88878761102485,1
17.385,78.4867,5.0,17.423400893554522,78.36356936226649,0
28.6139,77.209,2.0,28.614406687413403,77.20963511434405,1
12.9716,77.5946,10.0,13.065110863672292,77.81415896572042,0
22.5726,88.3639,10.0,22.471743159522482,88.26148923517779,0
22.5726,88.3639,2.0,22.46088277528713,88.54180768017251,0
13.0827,80.2707,10.0,13.077762227768638,80.28737337659078,1
22.5726,88.3639,2.0,22.562288525549793,88.37113922790458,1
19.076,72.8777,2.0,19.070069163958212,72.79904303672677,0
19.076,72.8777,5.0,18.879346261500775,73.00120881216549,0
13.0827,80.2707,2.0,13.084143560380518,80.2673816097356,1
12.9716,77.5946,5.0,12.958766657435516,77.59795548620788,1
12.9716,77.5946,2.0,13.05671238952956,77.6871579377916,0
18.5204,73.8567,15.0,18.403987507617636,73.88507667996572,1
13.0827,80.2707,2.0,13.114827331767582,80.34521154528524,0
22.5726,88.3639,10.0,22.605432922526255,88.44457744826025,1
17.385,78.4867,10.0,17.40095510308589,78.4551406700157,1
22.5726,88.3639,15.0,22.531907900153723,88.39937731481065,1
13.0827,80.2707,10.0,12.910794071232,80.2780565970729,0
19.076,72.8777,2.0,18.962069769315036,72.77603079193814,0
18.5204,73.8567,5.0,18.438230577923775,73.80700933642605,0
18.5204,73.8567,5.0,18.49142547245033,73.86506408825858,1
17.385,78.4867,5.0,17.457033381324123,78.54881455039951,0
28.6139,77.209,2.0,28.61902252927364,77.20889575013915,1
13.0827,80.2707,10.0,13.188665190463187,80.16900061054552,0
17.385,78.4867,2.0,17.383947123739,78.48206240799763,1
17.385,78.4867,5.0,17.361267495568875,78.51625903604635,1
17.385,78.4867,15.0,17.342648822691483,78.43714786265429,1
18.5204,73.8567,10.0,18.560504227421358,73.82307630531409,1
18.5204,73.8567,10.0,18.406455029548397,74.16043836273107,0
12.9716,77.5946,2.0,13.043462612033483,77.58191555062584,0
19.076,72.8777,10.0,19.11032859418314,72.54599062102896,0
19.076,72.8777,2.0,19.071967469478476,72.87955146684392,1
17.385,78.4867,5.0,17.626132391875668,78.43282716815455,0
13.0827,80.2707,2.0,13.116382180430653,80.31949718650768,0
17.385,78.4867,5.0,17.399944080471045,78.51716073638609,1
18.5204,73.8567,15.0,18.5702078672264,74.00698319561087,0
13.0827,80.2707,10.0,13.271083644395008,80.14439381571019,0
22.5726,88.3639,5.0,22.554339326452368,88.37018981256296,1
17.385,78.4867,15.0,17.35217853976212,78.37943909672201,1
28.6139,77.209,2.0,28.61466815916342,77.21025801032182,1
28.6139,77.209,10.0,28.595422710841643,76.92088776969531,0
22.5726,88.3639,5.0,22.611756929785045,88.54420635246078,0
28.6139,77.209,2.0,28.613195159033896,77.20944637866263,1
22.5726,88.3639,2.0,22.570379845383613,88.35917491668324,1
18.5204,73.8567,5.0,18.54614632647343,73.84491165775663,1
18.5204,73.8567,5.0,18.50553209592875,74.10969909699573,0
13.0827,80.2707,2.0,13.083862242512415,80.38997090877942,0
28.6139,77.209,10.0,28.656538202884317,76.88610639367232,0
17.385,78.4867,15.0,17.414585515774068,78.68094700705248,0
12.9716,77.5946,5.0,12.981063684243633,77.61378077157774,1
28.6139,77.209,2.0,28.607920491169267,77.1272248255999,0
18.5204,73.8567,15.0,18.52928518913131,74.09767373603297,0
22.5726,88.3639,10.0,22.370757717052037,88.43230202218663,0
19.076,72.8777,15.0,19.19306963373137,72.84712976047017,1
17.385,78.4867,5.0,17.30813791577287,78.63193743467755,0
13.0827,80.2707,2.0,13.048663373751005,80.2965691276138,0
12.9716,77.5946,10.0,13.039674788513025,77.62324572774932,1
19.076,72.8777,15.0,18.90685183913288,72.79495468289426,0
18.5204,73.8567,5.0,18.518477706867206,73.85660258871701,1
28.6139,77.209,5.0,28.613009462787502,77.19978072947485,1
13.0827,80.2707,5.0,13.124126860284976,80.31402557045604,0
12.9716,77.5946,15.0,13.263104299233047,77.49657274278036,0
22.5726,88.3639,15.0,22.60663332539526,88.32584775056482,1
12.9716,77.5946,5.0,12.98688581467178,77.50411886940057,0
19.076,72.8777,5.0,19.066170266326488,72.88249924929642,1
18.5204,73.8567,10.0,18.525652012438098,73.90572113879107,1
19.076,72.8777,2.0,19.10888978766123,72.8012998146018,0
28.6139,77.209,10.0,28.69528035907475,77.08091579956071,0
12.9716,77.5946,15.0,13.1124226335282,77.3520100384202,0
18.5204,73.8567,15.0,18.59179215515441,73.91599013730166,1
12.9716,77.5946,10.0,12.986327692591958,77.5856774677181,1
19.076,72.8777,5.0,19.161754941043675,72.8131697792724,0
17.385,78.4867,2.0,17.384886492441346,78.48546925750185,1
12.9716,77.5946,15.0,12.976383946050081,77.57559449293058,1
22.5726,88.3639,10.0,22.616990947185204,88.3612749730648,1
12.9716,77.5946,2.0,12.962023828007332,77.60446410992795,1
28.6139,77.209,15.0,28.647358220522918,77.1689279862309,1
28.6139,77.209,10.0,28.7161911374474,76.99444034731519,0
18.5204,73.8567,10.0,18.515256084643056,73.88876583967414,1
13.0827,80.2707,5.0,13.1148927013162,80.11757225187176,0
22.5726,88.3639,2.0,22.687906494128885,88.48956253804734,0
18.5204,73.8567,15.0,18.364392539796988,73.69845341631404,0
18.5204,73.8567,15.0,18.506417692330253,73.83530365859774,1
18.5204,73.8567,15.0,18.405694215853583,73.86635724448024,1
18.5204,73.8567,10.0,18.52710488506953,73.85620398116562,1
28.6139,77.209,5.0,28.835908097109975,77.19775358834484,0
18.5204,73.8567,5.0,18.484662420135415,73.8674101440771,1
19.076,72.8777,10.0,19.089558339194834,72.94209680139765,1
28.6139,77.209,10.0,28.61303875153077,77.1965830866587,1
12.9716,77.5946,2.0,12.98183538265584,77.43232921452105,0
17.385,78.4867,10.0,17.37504363063364,78.4969645838481,1
13.0827,80.2707,10.0,13.118565676209927,80.30660256438722,1
18.5204,73.8567,10.0,18.498237429005425,73.92069620209496,1
28.6139,77.209,5.0,28.82961542063583,77.0845200201823,0
28.6139,77.209,5.0,28.537347710763278,77.36473499595624,0
12.9716,77.5946,2.0,12.970923061825543,77.5941888752004,1
18.5204,73.8567,5.0,18.513915424261192,73.87292576565635,1
12.9716,77.5946,2.0,12.970245646155691,77.5978550942162,1
17.385,78.4867,2.0,17.38098237905141,78.50097767551618,1
22.5726,88.3639,2.0,22.540864148272345,88.37150255142312,0
22.5726,88.3639,2.0,22.392884856246653,88.53372006160488,0
12.9716,77.5946,5.0,12.993256527627905,77.60769309313689,1
19.076,72.8777,5.0,19.311563386135713,72.86590143359092,0
22.5726,88.3639,2.0,22.434477665695947,88.44455305127975,0
28.6139,77.209,10.0,28.47064960166818,77.37992858214983,0
18.5204,73.8567,5.0,18.477059373208924,73.66400997737426,0
19.076,72.8777,10.0,19.064096319104962,72.87070362571073,1
17.385,78.4867,10.0,17.40100149374747,78.4678539943384,1
22.5726,88.3639,2.0,22.56516913099333,88.36302284310055,1
28.6139,77.209,5.0,28.474502070135678,77.36452604537885,0
18.5204,73.8567,10.0,18.470685051771348,73.84987950665135,1
19.076,72.8777,15.0,18.929054782639678,72.77289358857556,0
17.385,78.4867,5.0,17.37529426402401,78.45236690486269,1
19.076,72.8777,2.0,19.151930486610418,72.78256694296087,0
28.6139,77.209,2.0,28.590891712917198,77.23077554759216,0
12.9716,77.5946,15.0,12.814768895263173,77.53527922809883,0
19.076,72.8777,2.0,19.086149887876996,72.87489916550192,1
18.5204,73.8567,5.0,18.67926040966755,73.82145287746181,0
18.5204,73.8567,15.0,18.823998425306744,73.653934789044,0
12.9716,77.5946,2.0,12.919721197502227,77.51210142801392,0
18.5204,73.8567,2.0,18.524452119784495,73.85019132182569,1
18.5204,73.8567,10.0,18.478080478026033,73.85356725804013,1
12.9716,77.5946,5.0,13.12828525742533,77.74400554667913,0
28.6139,77.209,10.0,28.57322472976538,77.21331028102018,1
17.385,78.4867,2.0,17.294045393829922,78.7018289672292,0
12.9716,77.5946,15.0,12.748715762984341,77.68505041418179,0
13.0827,80.2707,2.0,12.994139945242098,80.31687111715327,0
28.6139,77.209,5.0,28.612774340726556,77.21780542952507,1
19.076,72.8777,5.0,19.064143319877374,72.8948242730053,1
17.385,78.4867,10.0,17.526247408546215,78.70060852173407,0
28.6139,77.209,10.0,28.614343144771006,77.1935316322992,1
22.5726,88.3639,15.0,22.493280273362252,88.14766515022755,0
18.5204,73.8567,2.0,18.414906835731855,73.89382562676582,0
28.6139,77.209,5.0,28.642650397039706,77.23414332586621,1
17.385,78.4867,15.0,17.07808479339781,78.47322405096267,0
22.5726,88.3639,5.0,22.51159465903259,88.49591411430042,0
13.0827,80.2707,10.0,12.861795074126812,80.3031156686225,0
17.385,78.4867,10.0,17.429870563924144,78.44836682608154,1
17.385,78.4867,5.0,17.3851611924135,78.48408361441948,1
18.5204,73.8567,10.0,18.53829332022089,73.78015184898005,1
22.5726,88.3639,10.0,22.46131081199002,88.46425670235249,0
28.6139,77.209,10.0,28.541515628804287,77.21811804383675,1
22.5726,88.3639,15.0,22.632412358625587,88.16712610029356,0
28.6139,77.209,2.0,28.615013651140597,77.20647273147765,1
22.5726,88.3639,10.0,22.547613619577575,88.60852081362756,0
19.076,72.8777,10.0,19.080817416341386,72.87720555743952,1
28.6139,77.209,2.0,28.54055958207837,77.28666126272995,0
22.5726,88.3639,15.0,22.521808610615494,88.33475465508558,1
18.5204,73.8567,2.0,18.529814582062286,73.84598520285121,1
28.6139,77.209,5.0,28.647520964017705,77.04608389291417,0
13.0827,80.2707,15.0,13.05872192592356,80.29802910602587,1
12.9716,77.5946,2.0,12.873763440177333,77.55665711791947,0
18.5204,73.8567,5.0,18.353766075097884,73.99990884143905,0
18.5204,73.8567,15.0,18.768598162246455,73.69577718860862,0
28.6139,77.209,15.0,28.55923267188822,76.84625492850437,0
28.6139,77.209,15.0,28.300275231966886,77.37692960906759,0
28.6139,77.209,10.0,28.392696706568945,77.40036901127904,0
28.6139,77.209,15.0,28.62180800347707,77.22130439583452,1
17.385,78.4867,15.0,17.45709896214805,78.467449103421,1
17.385,78.4867,5.0,17.18362959351399,78.49169417001686,0
12.9716,77.5946,15.0,12.932251020635878,77.61440700770596,1
13.0827,80.2707,15.0,13.297533033642491,80.28214684683984,0
28.6139,77.209,2.0,28.622752057524757,77.20467066698438,1
13.0827,80.2707,15.0,13.25973780228799,80.17852755146927,0
17.385,78.4867,2.0,17.542681240699903,78.29490292680585,0
17.385,78.4867,2.0,17.3961177783607,78.48516452795968,1
17.385,78.4867,2.0,17.385747178294718,78.485572572831,1
28.6139,77.209,15.0,28.585308676241784,77.23251788108186,1
17.385,78.4867,10.0,17.424709014897815,78.45754538487613,1
12.9716,77.5946,10.0,12.934272110935794,77.37130117387085,0
17.385,78.4867,10.0,17.319608033671088,78.48391032719604,1
12.9716,77.5946,10.0,12.785495838759388,77.80855569001734,0
12.9716,77.5946,10.0,13.002374762354583,77.57429788032854,1
22.5726,88.3639,10.0,22.553557685106963,88.0590927955244,0
17.385,78.4867,5.0,17.54862181241723,78.61408251055059,0
13.0827,80.2707,10.0,13.221915709564367,80.03850201675958,0
17.385,78.4867,5.0,17.365449069305864,78.48084673108359,1
17.385,78.4867,2.0,17.37280558930036,78.48068072885117,1
17.385,78.4867,2.0,17.38417423876702,78.47873326076599,1
19.076,72.8777,10.0,19.31279648939092,72.69692554059476,0
19.076,72.8777,15.0,18.81168012694951,72.80811376456681,0
19.076,72.8777,2.0,19.29989892458201,72.95328717397378,0
13.0827,80.2707,5.0,13.077896454042907,80.28090817940158,1
12.9716,77.5946,5.0,12.92690264062412,77.61780540221757,0
19.076,72.8777,10.0,19.156705153254666,72.88551273557279,1
19.076,72.8777,15.0,19.130010445427978,72.68548513683244,0
17.385,78.4867,15.0,17.206568021034276,78.27430861112296,0
19.076,72.8777,2.0,19.04115760556241,72.9443058244988,0
12.9716,77.5946,15.0,12.968208787976124,77.53804645976977,1
17.385,78.4867,2.0,17.617914943571613,78.49013115784653,0
22.5726,88.3639,10.0,22.639894000644386,88.60118973913657,0
18.5204,73.8567,5.0,18.36039388536508,73.67454707797921,0
18.5204,73.8567,10.0,18.262305057156,74.04598239426986,0
13.0827,80.2707,2.0,12.973721292490808,80.30722741729427,0
19.076,72.8777,5.0,18.998550123617267,72.84687128857567,0
19.076,72.8777,15.0,18.886504771858675,72.73487604006807,0
19.076,72.8777,15.0,19.14346662278265,72.85813481242886,1
13.0827,80.2707,15.0,13.05686843467205,80.52087903272255,0
18.5204,73.8567,15.0,18.5280920642989,73.83472162801202,1
17.385,78.4867,2.0,17.254523809790285,78.35612290086064,0
18.5204,73.8567,5.0,18.401972990063403,73.88842538780932,0
28.6139,77.209,2.0,28.62150704728986,77.2794526575306,0
13.0827,80.2707,2.0,13.081078242876137,80.2720544259908,1
18.5204,73.8567,15.0,18.33098219388237,73.94697596253864,0
18.5204,73.8567,15.0,18.630249493745318,73.8402791727879,1
12.9716,77.5946,10.0,13.077019859960089,77.54597217413047,0
17.385,78.4867,10.0,17.405480030596674,78.52024102994726,1
28.6139,77.209,5.0,28.636813306012993,77.18329263937913,1
13.0827,80.2707,10.0,13.235477531658562,80.19220206858546,0
17.385,78.4867,15.0,17.44787169714494,78.44137480635689,1
22.5726,88.3639,15.0,22.728832601564996,88.41700488290745,0
28.6139,77.209,15.0,28.610990456265167,77.20247176557476,1
13.0827,80.2707,10.0,13.003950448420213,80.14795681784001,0
28.6139,77.209,5.0,28.623783459523747,77.20134213135839,1
19.076,72.8777,10.0,19.038541423254046,72.91567983206856,1
12.9716,77.5946,2.0,12.98204421674245,77.60041098766236,1
19.076,72.8777,5.0,19.083309296243296,72.87330575119887,1
19.076,72.8777,10.0,19.104800420446896,72.9018235238767,1
22.5726,88.3639,5.0,22.806091538318512,88.43671991610888,0
22.5726,88.3639,5.0,22.579056907173335,88.39484980378022,1
22.5726,88.3639,2.0,22.54535374325294,88.26536155388183,0
12.9716,77.5946,5.0,13.190397532621382,77.71856844183914,0
17.385,78.4867,2.0,17.3815365833862,78.48487132624,1
22.5726,88.3639,5.0,22.583688075349798,88.25238535221521,0
13.0827,80.2707,2.0,13.075647465174551,80.28476057943243,1
17.385,78.4867,2.0,17.372626989820517,78.49076521864815,1
13.0827,80.2707,15.0,13.256983624687894,80.03355888961828,0
28.6139,77.209,5.0,28.60143497534622,77.24481042832137,1
12.9716,77.5946,5.0,12.92776385063806,77.8425724954218,0
19.076,72.8777,2.0,19.087736883062338,72.88665863101964,1
18.5204,73.8567,10.0,18.555637222576514,73.60331797033037,0
22.5726,88.3639,10.0,22.384855456277617,88.09887707410668,0
12.9716,77.5946,5.0,13.019366263786067,77.62595853078575,0
28.6139,77.209,15.0,28.711013145707454,77.18361479996769,1
13.0827,80.2707,10.0,13.085367627483393,80.2834798586064,1
19.076,72.8777,15.0,18.900435113887937,73.1028404375262,0
22.5726,88.3639,10.0,22.322099479742082,88.16583873213224,0
18.5204,73.8567,5.0,18.56817008045215,73.88695227100902,0
22.5726,88.3639,2.0,22.562665437895525,88.35445326197873,1
17.385,78.4867,10.0,17.359676270004705,78.48345764059333,1
12.9716,77.5946,10.0,12.86483294237231,77.40782535817257,0
18.5204,73.8567,10.0,18.53021262165137,74.03064977115523,0
12.9716,77.5946,2.0,12.999838887735677,77.61668825290312,0
28.6139,77.209,15.0,28.63366339760206,77.11840768980468,1
12.9716,77.5946,15.0,13.187435763751438,77.48478746295037,0
19.076,72.8777,10.0,19.093439929717686,72.93219134102435,1
13.0827,80.2707,5.0,12.857677083239203,80.1806858174009,0
22.5726,88.3639,10.0,22.568507026430993,88.3163367638014,1
28.6139,77.209,15.0,28.62845161901512,77.17130814722688,1
13.0827,80.2707,5.0,13.078024413555088,80.26626704424493,1
28.6139,77.209,5.0,28.62046476088722,77.10755750714425,0
13.0827,80.2707,15.0,13.085265611200043,80.26555721654034,1
17.385,78.4867,5.0,17.31461676149808,78.65083270000805,0
12.9716,77.5946,5.0,13.098813025412943,77.7632277070781,0
28.6139,77.209,10.0,28.420278678833895,77.05205283503697,0
22.5726,88.3639,5.0,22.577527095028227,88.36426346757696,1
22.5726,88.3639,15.0,22.63416403872943,88.10675178662606,0
13.0827,80.2707,15.0,13.161314892109596,80.33968685691464,1
13.0827,80.2707,2.0,13.199869781713208,80.23355867740753,0
17.385,78.4867,5.0,17.402104903949322,78.46636852018818,1
17.385,78.4867,5.0,17.39066733851272,78.52629330109075,1
19.076,72.8777,10.0,19.05884260544904,72.75906867356487,0
28.6139,77.209,5.0,28.58048690876931,77.2186061411175,1
12.9716,77.5946,5.0,12.987434974777576,77.64395357883373,0
17.385,78.4867,15.0,17.5114275867695,78.76396173900397,0
13.0827,80.2707,2.0,13.05361632730352,80.26478118122398,0
22.5726,88.3639,15.0,22.540917782802193,88.16000275771923,0
22.5726,88.3639,5.0,22.64027436092532,88.3403470552553,0
22.5726,88.3639,2.0,22.567040021937792,88.35136277537404,1
22.5726,88.3639,5.0,22.548333262851816,88.34013189787947,1
28.6139,77.209,5.0,28.469134667271287,77.41217329015561,0
18.5204,73.8567,10.0,18.505406267964307,73.8743181386105,1
17.385,78.4867,10.0,17.457200851129596,78.50251615106791,1
18.5204,73.8567,5.0,18.54817052938596,73.95546497626488,0
22.5726,88.3639,2.0,22.571330485643735,88.35875199710192,1
22.5726,88.3639,10.0,22.572937182665736,88.43266890059346,1
22.5726,88.3639,5.0,22.642208823243635,88.18906385294916,0
17.385,78.4867,10.0,17.193783478679077,78.4103152302577,0
18.5204,73.8567,10.0,18.466530097549313,73.86305506165603,1
18.5204,73.8567,5.0,18.514316830345383,73.8863085371742,1
28.6139,77.209,5.0,28.570946625116175,77.18307170599023,0
17.385,78.4867,15.0,17.502922843118547,78.57361170002939,0
12.9716,77.5946,10.0,13.13754429936735,77.6436830122416,0
28.6139,77.209,10.0,28.650807364580025,77.15055823336357,1
12.9716,77.5946,10.0,13.004510939746186,77.56009333627064,1
13.0827,80.2707,15.0,12.87197425321354,80.23320536097646,0
17.385,78.4867,15.0,17.45920551138904,78.50617591181113,1
18.5204,73.8567,15.0,18.506959229410324,73.8466548260463,1
22.5726,88.3639,15.0,22.365198235480193,88.16658073839545,0
13.0827,80.2707,15.0,13.052095002701055,80.35251203416588,1
13.0827,80.2707,2.0,13.082448298260164,80.27047265089973,1
13.0827,80.2707,10.0,12.889205527018886,80.38276896330264,0
13.0827,80.2707,15.0,13.177698996671046,80.276973142649,1
12.9716,77.5946,2.0,12.811283627705205,77.52760050911081,0
17.385,78.4867,15.0,17.48945685429096,78.69001846020849,0
28.6139,77.209,10.0,28.622572839331074,77.21180426615364,1
18.5204,73.8567,15.0,18.49364370713075,73.8967189503092,1
28.6139,77.209,2.0,28.613376625544586,77.22189129978442,1
28.6139,77.209,15.0,28.617853311554306,77.17763598232128,1
13.0827,80.2707,15.0,13.011940477444057,80.33674526495966,1
12.9716,77.5946,5.0,12.939374265465325,77.6037943018955,1
19.076,72.8777,2.0,19.108690447800925,72.853056556789,0
18.5204,73.8567,2.0,18.460000471556405,73.82866263259406,0
22.5726,88.3639,2.0,22.690777658011513,88.37514790103485,0
12.9716,77.5946,15.0,12.686078790748947,77.67641119264151,0
12.9716,77.5946,15.0,13.00036445151189,77.56634819964974,1
28.6139,77.209,2.0,28.598490882976257,77.20489240611715,1
19.076,72.8777,15.0,19.057460263590464,72.50601366514424,0
22.5726,88.3639,10.0,22.532011627077992,88.41513736058887,1
17.385,78.4867,5.0,17.412055888184426,78.47350987742594,1
22.5726,88.3639,10.0,22.404911127610788,88.3939166563399,0
12.9716,77.5946,2.0,12.97199317771749,77.58903448065976,1
22.5726,88.3639,10.0,22.56943213853879,88.37325881017306,1
18.5204,73.8567,2.0,18.506283107133353,73.8636974473046,1
19.076,72.8777,15.0,18.7876861571556,73.0085071757026,0
28.6139,77.209,10.0,28.631706149718777,77.18305883662589,1
19.076,72.8777,5.0,19.069953923542577,73.09471725539655,0
28.6139,77.209,5.0,28.680447511182894,77.36623105380257,0
19.076,72.8777,2.0,19.05145031932835,72.89824549962958,0
28.6139,77.209,10.0,28.577153915782613,77.18519250777335,1
13.0827,80.2707,15.0,13.288374699950396,79.97265080661549,0
17.385,78.4867,5.0,17.463251938579127,78.24748541575703,0
18.5204,73.8567,2.0,18.50520751227819,73.85195518863306,1
19.076,72.8777,5.0,19.293223641532773,72.95116723396295,0
18.5204,73.8567,10.0,18.473624694480794,73.83263954581757,1
13.0827,80.2707,5.0,13.037907626827725,80.32231278253295,0
28.6139,77.209,10.0,28.655314096180344,77.27119391130053,1
19.076,72.8777,5.0,19.082257574651436,72.90501762259635,1
19.076,72.8777,10.0,19.185864017221594,72.66503950303574,0
19.076,72.8777,15.0,18.943833181075114,72.94564635204854,0
18.5204,73.8567,2.0,18.524715484351564,73.87038133764969,1
13.0827,80.2707,10.0,13.122674721502793,80.28828851430399,1
28.6139,77.209,15.0,28.657652320134535,77.27213450552811,1
13.0827,80.2707,5.0,13.123150802265886,80.35159042627016,0
13.0827,80.2707,2.0,12.961014017557392,80.21933631668054,0
13.0827,80.2707,2.0,12.979341610679922,80.22858819885276,0
19.076,72.8777,15.0,19.088371844558868,72.87317728425799,1
17.385,78.4867,10.0,17.427352993894516,78.4141845570531,1
22.5726,88.3639,10.0,22.552343833725946,88.34067470203179,1
19.076,72.8777,15.0,19.139650920776802,73.06058770519061,0
28.6139,77.209,5.0,28.59299892469064,77.2307027123194,1
22.5726,88.3639,10.0,22.568809901220632,88.36277588644695,1
19.076,72.8777,10.0,19.30131910096825,72.8441986812563,0
18.5204,73.8567,10.0,18.533361628486762,73.8630512823854,1
18.5204,73.8567,15.0,18.803756617136262,73.73361995373993,0
17.385,78.4867,5.0,17.373898570902796,78.47583427328873,1
18.5204,73.8567,5.0,18.42722283108076,74.08878067579082,0
19.076,72.8777,2.0,19.049732937785468,73.0557609808027,0
28.6139,77.209,10.0,28.63062940731054,77.25258169561752,1
18.5204,73.8567,5.0,18.474968970837796,73.9709284330143,0
17.385,78.4867,5.0,17.27958122466442,78.48268481422565,0
13.0827,80.2707,5.0,13.036943556387415,80.48225939468969,0
12.9716,77.5946,2.0,13.184440189289072,77.5426818152838,0
28.6139,77.209,5.0,28.63197447495918,77.23857032624454,1
17.385,78.4867,5.0,17.388631411094565,78.49434400424165,1
19.076,72.8777,15.0,19.0965203413601,72.88086286631601,1
18.5204,73.8567,2.0,18.520754851710855,73.85072885630963,1
18.5204,73.8567,5.0,18.5452623836589,73.76664859476656,0
18.5204,73.8567,10.0,18.551910500458984,73.7810732801703,1
17.385,78.4867,10.0,17.331210846807473,78.52500969915212,1
17.385,78.4867,5.0,17.47931670046865,78.72794790084691,0
13.0827,80.2707,2.0,13.0966531697368,80.31678389145812,0
19.076,72.8777,2.0,19.13137794777336,72.77909721018906,0
28.6139,77.209,5.0,28.602624149528864,77.0628452962397,0
17.385,78.4867,5.0,17.400254044285976,78.49743609634609,1
17.385,78.4867,15.0,17.339160742712902,78.59719793170746,1
28.6139,77.209,5.0,28.599562300150414,77.1725076292652,1
12.9716,77.5946,2.0,12.974425093667787,77.60425664292386,1
12.9716,77.5946,2.0,13.043188121355278,77.71922540324347,0
12.9716,77.5946,15.0,12.960923424443454,77.65210750973883,1
18.5204,73.8567,10.0,18.426353145186567,73.92836424686705,0
18.5204,73.8567,5.0,18.485674443676402,73.86186286739652,1
12.9716,77.5946,5.0,12.76382709846993,77.49926945211794,0
12.9716,77.5946,10.0,12.935603757569167,77.66580500948206,1
18.5204,73.8567,10.0,18.540247744547806,73.83394964378446,1
19.076,72.8777,10.0,18.972352132812556,72.81784423838303,0
13.0827,80.2707,5.0,13.082342478410448,80.29085099025262,1
28.6139,77.209,2.0,28.594556071381003,77.43968369245742,0
13.0827,80.2707,15.0,13.074664436465255,80.25136209651525,1
17.385,78.4867,2.0,17.389029828578646,78.49123345801785,1
12.9716,77.5946,10.0,13.06588830386494,77.7116918223255,0
19.076,72.8777,15.0,19.101128432277246,72.96035834365972,1
17.385,78.4867,5.0,17.378670064094408,78.44913422345692,1
19.076,72.8777,10.0,19.17405771155337,72.57819798560885,0
17.385,78.4867,15.0,17.123421759338893,78.24335953645166,0
12.9716,77.5946,5.0,12.950580231790203,77.62611742051408,1
28.6139,77.209,10.0,28.59911404016925,77.18294718994456,1
22.5726,88.3639,10.0,22.465889034173436,88.50811445374518,0
19.076,72.8777,5.0,19.100688907556044,72.82072545898978,0
19.076,72.8777,2.0,19.076574796181248,72.88062126780754,1
13.0827,80.2707,10.0,12.993414065104696,80.46884288577722,0
